state,date,value
QLD,2019/05/31,49874
QLD,2019/06/01,75946
QLD,2019/06/02,18002
QLD,2019/06/03,20720
QLD,2019/06/04,6937
QLD,2019/06/05,13760
QLD,2019/06/06,18349
QLD,2019/06/07,95906
QLD,2019/06/08,74903
QLD,2019/06/09,93786
QLD,2019/06/10,18946
QLD,2019/06/11,2383
QLD,2019/06/12,30442
QLD,2019/06/13,96630
QLD,2019/06/14,71485
QLD,2019/06/15,25670
QLD,2019/06/16,57076
QLD,2019/06/17,56066
QLD,2019/06/18,26647
QLD,2019/06/19,96438
QLD,2019/06/20,65273
QLD,2019/06/21,10914
QLD,2019/06/22,55370
QLD,2019/06/23,5061
QLD,2019/06/24,66828
QLD,2019/06/25,17228
QLD,2019/06/26,90612
QLD,2019/06/27,34683
QLD,2019/06/28,46545
QLD,2019/06/29,92468
QLD,2019/06/30,17693
QLD,2019/07/01,82545
QLD,2019/07/02,92720
QLD,2019/07/03,65053
QLD,2019/07/04,66032
QLD,2019/07/05,32334
QLD,2019/07/06,29450
QLD,2019/07/07,60030
QLD,2019/07/08,37487
QLD,2019/07/09,34003
QLD,2019/07/10,9892
QLD,2019/07/11,89897
QLD,2019/07/12,5211
QLD,2019/07/13,92067
QLD,2019/07/14,22482
QLD,2019/07/15,91027
QLD,2019/07/16,24126
QLD,2019/07/17,32227
QLD,2019/07/18,85874
QLD,2019/07/19,88731
QLD,2019/07/20,85015
QLD,2019/07/21,66231
QLD,2019/07/22,24580
QLD,2019/07/23,10631
QLD,2019/07/24,10720
QLD,2019/07/25,46081
QLD,2019/07/26,12229
QLD,2019/07/27,52332
QLD,2019/07/28,86677
QLD,2019/07/29,92626
QLD,2019/07/30,93661
QLD,2019/07/31,34024
QLD,2019/08/01,36705
QLD,2019/08/02,92151
QLD,2019/08/03,77861
QLD,2019/08/04,33834
QLD,2019/08/05,15468
QLD,2019/08/06,84773
QLD,2019/08/07,67202
QLD,2019/08/08,42042
QLD,2019/08/09,26500
QLD,2019/08/10,15779
QLD,2019/08/11,43371
QLD,2019/08/12,33564
QLD,2019/08/13,19205
QLD,2019/08/14,56320
QLD,2019/08/15,39354
QLD,2019/08/16,12300
QLD,2019/08/17,4215
QLD,2019/08/18,28733
QLD,2019/08/19,61233
QLD,2019/08/20,86364
QLD,2019/08/21,85111
QLD,2019/08/22,24662
QLD,2019/08/23,59143
QLD,2019/08/24,98271
QLD,2019/08/25,68984
QLD,2019/08/26,51325
QLD,2019/08/27,6471
QLD,2019/08/28,19244
QLD,2019/08/29,50821
QLD,2019/08/30,21238
QLD,2019/08/31,76679
QLD,2019/09/01,19305
QLD,2019/09/02,93643
QLD,2019/09/03,35262
QLD,2019/09/04,22446
QLD,2019/09/05,6570
QLD,2019/09/06,44008
QLD,2019/09/07,83300
QLD,2019/09/08,85962
QLD,2019/09/09,52176
QLD,2019/09/10,41599
QLD,2019/09/11,76577
QLD,2019/09/12,23771
QLD,2019/09/13,74971
QLD,2019/09/14,84114
QLD,2019/09/15,28144
QLD,2019/09/16,74103
QLD,2019/09/17,76220
QLD,2019/09/18,24019
QLD,2019/09/19,9090
QLD,2019/09/20,64805
QLD,2019/09/21,37715
QLD,2019/09/22,80888
QLD,2019/09/23,96942
QLD,2019/09/24,97691
QLD,2019/09/25,53511
QLD,2019/09/26,38406
QLD,2019/09/27,44434
QLD,2019/09/28,8570
QLD,2019/09/29,6665
QLD,2019/09/30,47728
QLD,2019/10/01,98700
QLD,2019/10/02,13493
QLD,2019/10/03,29914
QLD,2019/10/04,48101
QLD,2019/10/05,93951
QLD,2019/10/06,94406
QLD,2019/10/07,74352
QLD,2019/10/08,18169
QLD,2019/10/09,2341
QLD,2019/10/10,41738
QLD,2019/10/11,86362
QLD,2019/10/12,57501
QLD,2019/10/13,91085
QLD,2019/10/14,28476
QLD,2019/10/15,81351
QLD,2019/10/16,12510
QLD,2019/10/17,11541
QLD,2019/10/18,23839
QLD,2019/10/19,70081
QLD,2019/10/20,57228
QLD,2019/10/21,13037
QLD,2019/10/22,23884
QLD,2019/10/23,46714
QLD,2019/10/24,47298
QLD,2019/10/25,85664
QLD,2019/10/26,50860
QLD,2019/10/27,25237
QLD,2019/10/28,94634
QLD,2019/10/29,28686
QLD,2019/10/30,91055
QLD,2019/10/31,69519
QLD,2019/11/01,42966
QLD,2019/11/02,93733
QLD,2019/11/03,61064
QLD,2019/11/04,30474
QLD,2019/11/05,33114
QLD,2019/11/06,84071
QLD,2019/11/07,63925
QLD,2019/11/08,26126
QLD,2019/11/09,51452
QLD,2019/11/10,5596
QLD,2019/11/11,43011
QLD,2019/11/12,34449
QLD,2019/11/13,28535
QLD,2019/11/14,29081
QLD,2019/11/15,8980
QLD,2019/11/16,99750
QLD,2019/11/17,89965
QLD,2019/11/18,33485
QLD,2019/11/19,48866
QLD,2019/11/20,43468
QLD,2019/11/21,49468
QLD,2019/11/22,87655
QLD,2019/11/23,93005
QLD,2019/11/24,11125
QLD,2019/11/25,89969
QLD,2019/11/26,99347
QLD,2019/11/27,36849
QLD,2019/11/28,43332
QLD,2019/11/29,52614
QLD,2019/11/30,9954
QLD,2019/12/01,18020
QLD,2019/12/02,82175
QLD,2019/12/03,43146
QLD,2019/12/04,49458
QLD,2019/12/05,58923
QLD,2019/12/06,41595
QLD,2019/12/07,1957
QLD,2019/12/08,25900
QLD,2019/12/09,44503
QLD,2019/12/10,90928
QLD,2019/12/11,17291
QLD,2019/12/12,23386
QLD,2019/12/13,51571
QLD,2019/12/14,63296
QLD,2019/12/15,10421
QLD,2019/12/16,16689
QLD,2019/12/17,82633
QLD,2019/12/18,86353
QLD,2019/12/19,15145
QLD,2019/12/20,35850
QLD,2019/12/21,7636
QLD,2019/12/22,14503
QLD,2019/12/23,99780
QLD,2019/12/24,25453
QLD,2019/12/25,25699
QLD,2019/12/26,59605
QLD,2019/12/27,28170
QLD,2019/12/28,98943
QLD,2019/12/29,57986
QLD,2019/12/30,69370
QLD,2019/12/31,30301
