state,date,value
WA,2019/07/03,37241
WA,2019/07/04,59589
WA,2019/07/05,90224
WA,2019/07/06,99489
WA,2019/07/07,20322
WA,2019/07/08,80261
WA,2019/07/09,3328
WA,2019/07/10,2593
WA,2019/07/11,62474
WA,2019/07/12,44453
WA,2019/07/13,36833
WA,2019/07/14,63991
WA,2019/07/15,90399
WA,2019/07/16,72292
WA,2019/07/17,78790
WA,2019/07/18,63633
WA,2019/07/19,99514
WA,2019/07/20,98875
WA,2019/07/21,99305
WA,2019/07/22,94519
WA,2019/07/23,22242
WA,2019/07/24,46379
WA,2019/07/25,37259
WA,2019/07/26,56439
WA,2019/07/27,22718
WA,2019/07/28,90362
WA,2019/07/29,94041
WA,2019/07/30,83468
WA,2019/07/31,61247
WA,2019/08/01,80661
WA,2019/08/02,78092
WA,2019/08/03,7752
WA,2019/08/04,7832
WA,2019/08/05,52789
WA,2019/08/06,52282
WA,2019/08/07,58260
WA,2019/08/08,60401
WA,2019/08/09,39018
WA,2019/08/10,89437
WA,2019/08/11,50264
WA,2019/08/12,12633
WA,2019/08/13,86644
WA,2019/08/14,36055
WA,2019/08/15,81905
WA,2019/08/16,41832
WA,2019/08/17,88898
WA,2019/08/18,81807
WA,2019/08/19,62054
WA,2019/08/20,25798
WA,2019/08/21,3356
WA,2019/08/22,13939
WA,2019/08/23,65324
WA,2019/08/24,3007
WA,2019/08/25,30484
WA,2019/08/26,27177
WA,2019/08/27,72895
WA,2019/08/28,72616
WA,2019/08/29,61191
WA,2019/08/30,55417
WA,2019/08/31,12597
WA,2019/09/01,62830
WA,2019/09/02,57439
WA,2019/09/03,8080
WA,2019/09/04,76625
WA,2019/09/05,43078
WA,2019/09/06,10896
WA,2019/09/07,33983
WA,2019/09/08,86992
WA,2019/09/09,70983
WA,2019/09/10,7287
WA,2019/09/11,91769
WA,2019/09/12,78560
WA,2019/09/13,41453
WA,2019/09/14,4320
WA,2019/09/15,91806
WA,2019/09/16,93295
WA,2019/09/17,3020
WA,2019/09/18,42330
WA,2019/09/19,95578
WA,2019/09/20,47615
WA,2019/09/21,47362
WA,2019/09/22,24426
WA,2019/09/23,56367
WA,2019/09/24,57879
WA,2019/09/25,2746
WA,2019/09/26,47047
WA,2019/09/27,13042
WA,2019/09/28,39017
WA,2019/09/29,96971
WA,2019/09/30,70389
WA,2019/10/01,14075
WA,2019/10/02,65899
WA,2019/10/03,12743
WA,2019/10/04,13893
WA,2019/10/05,58564
WA,2019/10/06,16782
WA,2019/10/07,13608
WA,2019/10/08,73028
WA,2019/10/09,7333
WA,2019/10/10,68705
WA,2019/10/11,7571
WA,2019/10/12,34336
WA,2019/10/13,27901
WA,2019/10/14,16683
WA,2019/10/15,32499
WA,2019/10/16,28583
WA,2019/10/17,84949
WA,2019/10/18,80831
WA,2019/10/19,77043
WA,2019/10/20,68673
WA,2019/10/21,69643
WA,2019/10/22,25522
WA,2019/10/23,41855
WA,2019/10/24,77388
WA,2019/10/25,26265
WA,2019/10/26,48984
WA,2019/10/27,52688
WA,2019/10/28,96205
WA,2019/10/29,81213
WA,2019/10/30,51558
WA,2019/10/31,45689
WA,2019/11/01,51192
WA,2019/11/02,46578
WA,2019/11/03,56066
WA,2019/11/04,64286
WA,2019/11/05,36221
WA,2019/11/06,18949
WA,2019/11/07,79263
WA,2019/11/08,42489
WA,2019/11/09,93565
WA,2019/11/10,28244
WA,2019/11/11,6171
WA,2019/11/12,28371
WA,2019/11/13,13291
WA,2019/11/14,86169
WA,2019/11/15,85596
WA,2019/11/16,94703
WA,2019/11/17,9910
WA,2019/11/18,62852
WA,2019/11/19,4472
WA,2019/11/20,65065
WA,2019/11/21,51043
WA,2019/11/22,95508
WA,2019/11/23,75106
WA,2019/11/24,92758
WA,2019/11/25,42894
WA,2019/11/26,64053
WA,2019/11/27,2809
WA,2019/11/28,18327
WA,2019/11/29,61423
WA,2019/11/30,64971
WA,2019/12/01,12653
WA,2019/12/02,69232
WA,2019/12/03,49666
WA,2019/12/04,66425
WA,2019/12/05,27660
WA,2019/12/06,42062
WA,2019/12/07,22159
WA,2019/12/08,45722
WA,2019/12/09,81810
WA,2019/12/10,47038
WA,2019/12/11,68464
WA,2019/12/12,99085
WA,2019/12/13,22109
WA,2019/12/14,20797
WA,2019/12/15,46342
WA,2019/12/16,85723
WA,2019/12/17,73092
WA,2019/12/18,81628
WA,2019/12/19,79710
WA,2019/12/20,96807
WA,2019/12/21,65371
WA,2019/12/22,37697
WA,2019/12/23,76832
WA,2019/12/24,6015
WA,2019/12/25,89387
WA,2019/12/26,88268
WA,2019/12/27,77333
WA,2019/12/28,96812
WA,2019/12/29,87828
WA,2019/12/30,4570
WA,2019/12/31,22378
