state,date,value
VIC,2019/05/07,9839
VIC,2019/05/08,46543
VIC,2019/05/09,10111
VIC,2019/05/10,76470
VIC,2019/05/11,66576
VIC,2019/05/12,32226
VIC,2019/05/13,40134
VIC,2019/05/14,9933
VIC,2019/05/15,48407
VIC,2019/05/16,76650
VIC,2019/05/17,75190
VIC,2019/05/18,73333
VIC,2019/05/19,83440
VIC,2019/05/20,8618
VIC,2019/05/21,58561
VIC,2019/05/22,55470
VIC,2019/05/23,15638
VIC,2019/05/24,95683
VIC,2019/05/25,44823
VIC,2019/05/26,51987
VIC,2019/05/27,66623
VIC,2019/05/28,58893
VIC,2019/05/29,59405
VIC,2019/05/30,61361
VIC,2019/05/31,20579
VIC,2019/06/01,3535
VIC,2019/06/02,12136
VIC,2019/06/03,24022
VIC,2019/06/04,43849
VIC,2019/06/05,8823
VIC,2019/06/06,21297
VIC,2019/06/07,25326
VIC,2019/06/08,69811
VIC,2019/06/09,62864
VIC,2019/06/10,36616
VIC,2019/06/11,98703
VIC,2019/06/12,99554
VIC,2019/06/13,85790
VIC,2019/06/14,67679
VIC,2019/06/15,33201
VIC,2019/06/16,88712
VIC,2019/06/17,14155
VIC,2019/06/18,51974
VIC,2019/06/19,60093
VIC,2019/06/20,39405
VIC,2019/06/21,33780
VIC,2019/06/22,53871
VIC,2019/06/23,69254
VIC,2019/06/24,84094
VIC,2019/06/25,10641
VIC,2019/06/26,83101
VIC,2019/06/27,79325
VIC,2019/06/28,15404
VIC,2019/06/29,63746
VIC,2019/06/30,11162
VIC,2019/07/01,91697
VIC,2019/07/02,36631
VIC,2019/07/03,98936
VIC,2019/07/04,54186
VIC,2019/07/05,40202
VIC,2019/07/06,82649
VIC,2019/07/07,31209
VIC,2019/07/08,86296
VIC,2019/07/09,25464
VIC,2019/07/10,28771
VIC,2019/07/11,69246
VIC,2019/07/12,34792
VIC,2019/07/13,15008
VIC,2019/07/14,65463
VIC,2019/07/15,21713
VIC,2019/07/16,75887
VIC,2019/07/17,86406
VIC,2019/07/18,84274
VIC,2019/07/19,69734
VIC,2019/07/20,8869
VIC,2019/07/21,44222
VIC,2019/07/22,52356
VIC,2019/07/23,23460
VIC,2019/07/24,31221
VIC,2019/07/25,97069
VIC,2019/07/26,32978
VIC,2019/07/27,6556
VIC,2019/07/28,30154
VIC,2019/07/29,14559
VIC,2019/07/30,12724
VIC,2019/07/31,2270
VIC,2019/08/01,59170
VIC,2019/08/02,63550
VIC,2019/08/03,67516
VIC,2019/08/04,67236
VIC,2019/08/05,64169
VIC,2019/08/06,69830
VIC,2019/08/07,99649
VIC,2019/08/08,7081
VIC,2019/08/09,4167
VIC,2019/08/10,13801
VIC,2019/08/11,4404
VIC,2019/08/12,44012
VIC,2019/08/13,98370
VIC,2019/08/14,71309
VIC,2019/08/15,34607
VIC,2019/08/16,25545
VIC,2019/08/17,14142
VIC,2019/08/18,7914
VIC,2019/08/19,2242
VIC,2019/08/20,14320
VIC,2019/08/21,52063
VIC,2019/08/22,84789
VIC,2019/08/23,2907
VIC,2019/08/24,75105
VIC,2019/08/25,81364
VIC,2019/08/26,38110
VIC,2019/08/27,58420
VIC,2019/08/28,38385
VIC,2019/08/29,95664
VIC,2019/08/30,1861
VIC,2019/08/31,68163
VIC,2019/09/01,72796
VIC,2019/09/02,64461
VIC,2019/09/03,41718
VIC,2019/09/04,3072
VIC,2019/09/05,84473
VIC,2019/09/06,64619
VIC,2019/09/07,11031
VIC,2019/09/08,31162
VIC,2019/09/09,32620
VIC,2019/09/10,92781
VIC,2019/09/11,99669
VIC,2019/09/12,89432
VIC,2019/09/13,34728
VIC,2019/09/14,33016
VIC,2019/09/15,73975
VIC,2019/09/16,81468
VIC,2019/09/17,65354
VIC,2019/09/18,56596
VIC,2019/09/19,69452
VIC,2019/09/20,82087
VIC,2019/09/21,73250
VIC,2019/09/22,55869
VIC,2019/09/23,9404
VIC,2019/09/24,33542
VIC,2019/09/25,91774
VIC,2019/09/26,76604
VIC,2019/09/27,89083
VIC,2019/09/28,96789
VIC,2019/09/29,57474
VIC,2019/09/30,13583
VIC,2019/10/01,37457
VIC,2019/10/02,37039
VIC,2019/10/03,99079
VIC,2019/10/04,51245
VIC,2019/10/05,75556
VIC,2019/10/06,97960
VIC,2019/10/07,1195
VIC,2019/10/08,99826
VIC,2019/10/09,13820
VIC,2019/10/10,57656
VIC,2019/10/11,8335
VIC,2019/10/12,72291
VIC,2019/10/13,61752
VIC,2019/10/14,10028
VIC,2019/10/15,88040
VIC,2019/10/16,12201
VIC,2019/10/17,72834
VIC,2019/10/18,93023
VIC,2019/10/19,17666
VIC,2019/10/20,90378
VIC,2019/10/21,87594
VIC,2019/10/22,43750
VIC,2019/10/23,4338
VIC,2019/10/24,43197
VIC,2019/10/25,33436
VIC,2019/10/26,39906
VIC,2019/10/27,33913
VIC,2019/10/28,45960
VIC,2019/10/29,97273
VIC,2019/10/30,2825
VIC,2019/10/31,35526
VIC,2019/11/01,33183
VIC,2019/11/02,39371
VIC,2019/11/03,31187
VIC,2019/11/04,93658
VIC,2019/11/05,13389
VIC,2019/11/06,30496
VIC,2019/11/07,52946
VIC,2019/11/08,49458
VIC,2019/11/09,36313
VIC,2019/11/10,4276
VIC,2019/11/11,46541
VIC,2019/11/12,23641
VIC,2019/11/13,76033
VIC,2019/11/14,97117
VIC,2019/11/15,92825
VIC,2019/11/16,84492
VIC,2019/11/17,34597
VIC,2019/11/18,31709
VIC,2019/11/19,71965
VIC,2019/11/20,60408
VIC,2019/11/21,4153
VIC,2019/11/22,14432
VIC,2019/11/23,87148
VIC,2019/11/24,38913
VIC,2019/11/25,22198
VIC,2019/11/26,86021
VIC,2019/11/27,73278
VIC,2019/11/28,15074
VIC,2019/11/29,38754
VIC,2019/11/30,21130
VIC,2019/12/01,83242
VIC,2019/12/02,34496
VIC,2019/12/03,11973
VIC,2019/12/04,26167
VIC,2019/12/05,32763
VIC,2019/12/06,56366
VIC,2019/12/07,52436
VIC,2019/12/08,10118
VIC,2019/12/09,58501
VIC,2019/12/10,74537
VIC,2019/12/11,92476
VIC,2019/12/12,8150
VIC,2019/12/13,57198
VIC,2019/12/14,44648
VIC,2019/12/15,33341
VIC,2019/12/16,59260
VIC,2019/12/17,51414
VIC,2019/12/18,74913
VIC,2019/12/19,17823
VIC,2019/12/20,13111
VIC,2019/12/21,28974
VIC,2019/12/22,76243
VIC,2019/12/23,6196
VIC,2019/12/24,51197
VIC,2019/12/25,89022
VIC,2019/12/26,61702
VIC,2019/12/27,28863
VIC,2019/12/28,88203
VIC,2019/12/29,94353
VIC,2019/12/30,90689
VIC,2019/12/31,67123
