state,date,value
NSW,2019/07/12,73444
NSW,2019/07/13,91145
NSW,2019/07/14,54264
NSW,2019/07/15,91765
NSW,2019/07/16,39284
NSW,2019/07/17,30361
NSW,2019/07/18,61161
NSW,2019/07/19,67716
NSW,2019/07/20,30998
NSW,2019/07/21,35919
NSW,2019/07/22,86688
NSW,2019/07/23,13275
NSW,2019/07/24,2821
NSW,2019/07/25,38661
NSW,2019/07/26,23495
NSW,2019/07/27,35761
NSW,2019/07/28,3006
NSW,2019/07/29,37060
NSW,2019/07/30,57504
NSW,2019/07/31,71142
NSW,2019/08/01,18746
NSW,2019/08/02,92695
NSW,2019/08/03,62772
NSW,2019/08/04,43014
NSW,2019/08/05,49478
NSW,2019/08/06,22359
NSW,2019/08/07,77276
NSW,2019/08/08,80090
NSW,2019/08/09,88059
NSW,2019/08/10,7278
NSW,2019/08/11,99757
NSW,2019/08/12,18162
NSW,2019/08/13,51168
NSW,2019/08/14,37649
NSW,2019/08/15,21713
NSW,2019/08/16,74042
NSW,2019/08/17,43746
NSW,2019/08/18,58158
NSW,2019/08/19,18154
NSW,2019/08/20,15629
NSW,2019/08/21,75495
NSW,2019/08/22,96706
NSW,2019/08/23,77397
NSW,2019/08/24,15619
NSW,2019/08/25,82289
NSW,2019/08/26,19919
NSW,2019/08/27,62353
NSW,2019/08/28,30873
NSW,2019/08/29,53303
NSW,2019/08/30,29130
NSW,2019/08/31,52862
NSW,2019/09/01,8222
NSW,2019/09/02,95300
NSW,2019/09/03,42570
NSW,2019/09/04,43588
NSW,2019/09/05,94032
NSW,2019/09/06,89264
NSW,2019/09/07,78982
NSW,2019/09/08,5701
NSW,2019/09/09,68249
NSW,2019/09/10,20493
NSW,2019/09/11,49744
NSW,2019/09/12,75696
NSW,2019/09/13,45561
NSW,2019/09/14,96843
NSW,2019/09/15,13465
NSW,2019/09/16,31058
NSW,2019/09/17,88747
NSW,2019/09/18,71087
NSW,2019/09/19,3843
NSW,2019/09/20,3002
NSW,2019/09/21,40054
NSW,2019/09/22,99217
NSW,2019/09/23,50522
NSW,2019/09/24,91103
NSW,2019/09/25,93500
NSW,2019/09/26,61967
NSW,2019/09/27,50125
NSW,2019/09/28,10131
NSW,2019/09/29,64455
NSW,2019/09/30,54027
NSW,2019/10/01,27567
NSW,2019/10/02,35109
NSW,2019/10/03,8065
NSW,2019/10/04,96405
NSW,2019/10/05,17239
NSW,2019/10/06,69422
NSW,2019/10/07,84563
NSW,2019/10/08,47909
NSW,2019/10/09,33563
NSW,2019/10/10,55996
NSW,2019/10/11,81060
NSW,2019/10/12,71478
NSW,2019/10/13,39428
NSW,2019/10/14,63297
NSW,2019/10/15,97008
NSW,2019/10/16,4595
NSW,2019/10/17,19645
NSW,2019/10/18,73873
NSW,2019/10/19,63711
NSW,2019/10/20,50924
NSW,2019/10/21,46525
NSW,2019/10/22,57579
NSW,2019/10/23,11222
NSW,2019/10/24,85508
NSW,2019/10/25,86804
NSW,2019/10/26,52488
NSW,2019/10/27,46490
NSW,2019/10/28,78832
NSW,2019/10/29,25513
NSW,2019/10/30,59015
NSW,2019/10/31,58169
NSW,2019/11/01,45114
NSW,2019/11/02,84815
NSW,2019/11/03,18508
NSW,2019/11/04,63407
NSW,2019/11/05,11089
NSW,2019/11/06,80158
NSW,2019/11/07,25716
NSW,2019/11/08,51953
NSW,2019/11/09,45684
NSW,2019/11/10,83499
NSW,2019/11/11,12138
NSW,2019/11/12,21129
NSW,2019/11/13,14359
NSW,2019/11/14,33213
NSW,2019/11/15,72872
NSW,2019/11/16,31657
NSW,2019/11/17,47949
NSW,2019/11/18,86280
NSW,2019/11/19,80753
NSW,2019/11/20,44192
NSW,2019/11/21,88476
NSW,2019/11/22,61165
NSW,2019/11/23,21465
NSW,2019/11/24,41302
NSW,2019/11/25,41951
NSW,2019/11/26,3310
NSW,2019/11/27,95552
NSW,2019/11/28,80416
NSW,2019/11/29,47710
NSW,2019/11/30,77322
NSW,2019/12/01,95259
NSW,2019/12/02,24122
NSW,2019/12/03,58522
NSW,2019/12/04,40866
NSW,2019/12/05,25759
NSW,2019/12/06,6234
NSW,2019/12/07,40162
NSW,2019/12/08,79647
NSW,2019/12/09,57830
NSW,2019/12/10,73405
NSW,2019/12/11,47430
NSW,2019/12/12,89447
NSW,2019/12/13,57670
NSW,2019/12/14,75144
NSW,2019/12/15,18498
NSW,2019/12/16,84583
NSW,2019/12/17,66685
NSW,2019/12/18,61267
NSW,2019/12/19,15665
NSW,2019/12/20,14074
NSW,2019/12/21,64575
NSW,2019/12/22,38678
NSW,2019/12/23,15904
NSW,2019/12/24,62710
NSW,2019/12/25,55148
NSW,2019/12/26,35887
NSW,2019/12/27,94624
NSW,2019/12/28,90258
NSW,2019/12/29,93157
NSW,2019/12/30,24921
NSW,2019/12/31,55319
